census_year,block_id,property_id,base_property_id,building_address,clue_small_area,business_address,trading_name,industry_code,industry_description,seating_type,number_of_seats,longitude,latitude
2021,94,105480,105480,360 La Trobe Street MELBOURNE VIC 3000,Melbourne (CBD),Ground 360 La Trobe Street MELBOURNE VIC 3000,Shuxiang Hot Pot,4511,Cafes and Restaurants,Seats - Indoor,33,144.95914,-37.81072
2021,94,105481,105481,Centro Apartments 348-358 La Trobe Street MELBOURNE VIC 3000,Melbourne (CBD),Shop LwrGround 350 La Trobe Street MELBOURNE VIC 3000,The Basement Cafe,4511,Cafes and Restaurants,Seats - Indoor,30,144.95928,-37.81068
2021,95,109313,109313,Scape Swanston 393-397 Swanston Street MELBOURNE VIC 3000,Melbourne (CBD),395A Swanston Street MELBOURNE VIC 3000,Dear Fry Day,4511,Cafes and Restaurants,Seats - Indoor,8,144.96325,-37.80928
2021,97,588500,108562,Deco Tower 336 Russell Street MELBOURNE VIC 3000,Melbourne (CBD),338 Russell Street MELBOURNE VIC 3000,Blu Point Caffe,4511,Cafes and Restaurants,Seats - Outdoor,26,144.96647,-37.80824
2021,104,103226,103226,437-439 Elizabeth Street MELBOURNE VIC 3000,Melbourne (CBD),Ground 437-439 Elizabeth Street MELBOURNE VIC 3000,Menya Ramen,4511,Cafes and Restaurants,Seats - Outdoor,10,144.96024,-37.80881
2021,104,108087,108087,Melbourne Terrace Apartments 408-416 Queen Street MELBOURNE VIC 3000,Melbourne (CBD),408 Queen Street MELBOURNE VIC 3000,Phancy Catering,4511,Cafes and Restaurants,Seats - Indoor,40,144.95848,-37.80898
2021,114,103235,103235,501-503 Elizabeth Street MELBOURNE VIC 3000,Melbourne (CBD),501-503 Elizabeth Street MELBOURNE VIC 3000,McDonalds,4511,Cafes and Restaurants,Seats - Indoor,136,144.95955,-37.80735
2021,114,511518,511518,471 Elizabeth Street MELBOURNE VIC 3000,Melbourne (CBD),471 Elizabeth Street MELBOURNE VIC 3000,DDDumplings,4511,Cafes and Restaurants,Seats - Outdoor,14,144.95995,-37.80794
2021,115,103300,103300,452-472 Elizabeth Street MELBOURNE VIC 3000,Melbourne (CBD),Gnd & Mezz 470 Elizabeth Street MELBOURNE VIC 3000,David's Master Pot,4511,Cafes and Restaurants,Seats - Indoor,57,144.96062,-37.80784
2021,131,103978,111287,18-38 Siddeley Street DOCKLANDS VIC 3008,Docklands,"Shop 1, Ground 18-38 Siddeley Street DOCKLANDS VIC 3008",Degani Bakery Cafe,4511,Cafes and Restaurants,Seats - Outdoor,26,144.95378,-37.82258
2021,207,106143,106143,303 Lygon Street CARLTON VIC 3053,Carlton,303 Lygon Street CARLTON VIC 3053,Tiamo Coffee,4511,Cafes and Restaurants,Seats - Outdoor,29,144.96709,-37.79822
2021,217,106189,106189,398-400 Lygon Street CARLTON VIC 3053,Carlton,400 Lygon Street CARLTON VIC 3053,Trotters Bistro,4511,Cafes and Restaurants,Seats - Outdoor,24,144.96776,-37.79763
2021,218,106209,106209,320 Lygon Street CARLTON VIC 3053,Carlton,320 Lygon Street CARLTON VIC 3053,Donnini's Restaurant,4511,Cafes and Restaurants,Seats - Outdoor,24,144.9675,-37.79954
2021,225,108239,108239,138-150 Rathdowne Street CARLTON VIC 3053,Carlton,140 Rathdowne Street CARLTON VIC 3053,Bloom Coffee Bar,4511,Cafes and Restaurants,Seats - Outdoor,6,144.97104,-37.79605
2021,239,107548,107548,222-224 Pelham Street MELBOURNE VIC 3000,Carlton,Ground 224 Pelham Street MELBOURNE VIC 3000,Books N Bites Cafe,4511,Cafes and Restaurants,Seats - Outdoor,12,144.95833,-37.80169
2021,245,581508,538825,Building D Seasons Apartments 604 Swanston Street CARLTON VIC 3053,Carlton,"Tenancy 103D, 604 Swanston Street CARLTON VIC 3053",Delect A Bowl,4511,Cafes and Restaurants,Seats - Indoor,74,144.96433,-37.8019
2021,246,106107,106107,189 Lygon Street CARLTON VIC 3053,Carlton,189 Lygon Street CARLTON VIC 3053,Tabouli,4511,Cafes and Restaurants,Seats - Indoor,45,144.96649,-37.80119
2021,252,111060,106250,124 Lygon Street CARLTON VIC 3053,Carlton,124 Lygon Street CARLTON VIC 3053,Thai City Restaurant,4511,Cafes and Restaurants,Seats - Outdoor,24,144.9667,-37.80444
2021,252,111065,106250,112 Lygon Street CARLTON VIC 3053,Carlton,112 Lygon Street CARLTON VIC 3053,D'Penyetz & D'Cendol,4511,Cafes and Restaurants,Seats - Outdoor,22,144.9667,-37.80444
2021,254,106095,106095,149 Lygon Street CARLTON VIC 3053,Carlton,Ground 149 Lygon Street CARLTON VIC 3053,Tank Fish And Chippery,4511,Cafes and Restaurants,Seats - Indoor,25,144.96611,-37.8037
2021,257,101248,101248,139-143 Bouverie Street CARLTON VIC 3053,Carlton,"Unit 1, Ground 139 Bouverie Street CARLTON VIC 3053",Cafe Tre Sette,4511,Cafes and Restaurants,Seats - Outdoor,24,144.9617,-37.80322
2021,257,525988,525988,165 Pelham Street CARLTON VIC 3053,Carlton,165 Pelham Street CARLTON VIC 3053,Mama Tsai,4511,Cafes and Restaurants,Seats - Outdoor,12,144.96107,-37.80239
2021,263,105527,105527,Journal - Uni Place 16-32 Leicester Street CARLTON VIC 3053,Carlton,28 Leicester Street CARLTON VIC 3053,A Cafe Called John,4511,Cafes and Restaurants,Seats - Outdoor,16,144.96051,-37.8057
2021,265,101588,101588,73-81 Cardigan Street CARLTON VIC 3053,Carlton,"Shop 1, Ground 73 Cardigan Street CARLTON VIC 3053",Cream & Crumbs,4512,Takeaway Food Services,Seats - Indoor,14,144.96436,-37.80506
2021,270,636694,104468,Kenneth Myer Building 144 30 Royal Parade PARKVILLE VIC 3010,Parkville,Part Kenneth Myer Building 144 30 Royal Parade PARKVILLE VIC 3010,Dr Dax Kitchen,4511,Cafes and Restaurants,Seats - Indoor,100,144.96121,-37.79677
2021,270,664626,104468,Union House Building 130 230 Grattan Street PARKVILLE VIC 3010,Parkville,"Shop 33, Ground Union House Building 130 230 Grattan Street PARKVILLE VIC 3010",Oriental House,4511,Cafes and Restaurants,Seats - Indoor,30,144.96121,-37.79677
2021,274,107697,107696,Ikon Park 400 Royal Parade CARLTON NORTH VIC 3054,Carlton,Part Ground Ikon Park Princes Park 400 Royal Parade CARLTON NORTH VIC 3054,Carlton Cafe,4511,Cafes and Restaurants,Seats - Indoor,70,144.96153,-37.78499
2021,345,103393,103393,7 Errol Street NORTH MELBOURNE VIC 3051,North Melbourne,7 Errol Street NORTH MELBOURNE VIC 3051,Joe Taylor,4520,"Pubs, Taverns and Bars",Seats - Indoor,12,144.94901,-37.8048
2021,345,103395,103395,11 Errol Street NORTH MELBOURNE VIC 3051,North Melbourne,11 Errol Street NORTH MELBOURNE VIC 3051,Salt Seafood and Burger Bar,4512,Takeaway Food Services,Seats - Outdoor,18,144.94903,-37.8047
2021,354,105606,105606,19-21 Leveson Street NORTH MELBOURNE VIC 3051,North Melbourne,19-21 Leveson Street NORTH MELBOURNE VIC 3051,Roasting Warehouse,4511,Cafes and Restaurants,Seats - Indoor,60,144.95059,-37.80447
2021,362,103247,103247,597 Elizabeth Street MELBOURNE VIC 3000,North Melbourne,597 Elizabeth Street MELBOURNE VIC 3000,Classic Curry Company,4511,Cafes and Restaurants,Seats - Indoor,30,144.95814,-37.80439
2021,378,103824,103824,George Apartments 97-103 Flemington Road NORTH MELBOURNE VIC 3051,North Melbourne,101 Flemington Road NORTH MELBOURNE VIC 3051,Avist Cafe,4511,Cafes and Restaurants,Seats - Indoor,40,144.95271,-37.79844
2021,413,568593,568593,661-667 Spencer Street WEST MELBOURNE VIC 3003,West Melbourne (Residential),661-663 Spencer Street WEST MELBOURNE VIC 3003,Tong Fu Garden Melbourne,4511,Cafes and Restaurants,Seats - Outdoor,36,144.94445,-37.80624
2021,435,107475,107475,39-47 Peel Street WEST MELBOURNE VIC 3003,West Melbourne (Residential),"Shop 1, 39-47 Peel Street WEST MELBOURNE VIC 3003",Chimac the Korean Bistro,4511,Cafes and Restaurants,Seats - Indoor,25,144.95541,-37.80718
2021,435,109682,109682,173-181 Victoria Street WEST MELBOURNE VIC 3003,West Melbourne (Residential),173-177 Victoria Street WEST MELBOURNE VIC 3003,Nando's,4511,Cafes and Restaurants,Seats - Indoor,36,144.9556,-37.80607
2021,440,105333,105333,477 King Street WEST MELBOURNE VIC 3003,West Melbourne (Residential),477 King Street WEST MELBOURNE VIC 3003,Gap Cafe,4511,Cafes and Restaurants,Seats - Indoor,30,144.95168,-37.80886
2021,440,108946,108946,438-452 Spencer Street WEST MELBOURNE VIC 3003,West Melbourne (Residential),438-452 Spencer Street WEST MELBOURNE VIC 3003,Magic Hand Car Wash West Melbourne,9412,"Automotive Body, Paint and Interior Repair",Seats - Outdoor,16,144.95011,-37.80973
2021,570,108810,108810,Flemington Racecourse 428-514 Epsom Road FLEMINGTON VIC 3031,Kensington,Part 500 Epsom Road FLEMINGTON VIC 3031,Headquarters Tavern,9209,Other Gambling Activities,Seats - Indoor,100,144.9127,-37.78907
2021,613,593695,109643,The Albert 158 Albert Street EAST MELBOURNE VIC 3002,East Melbourne,"Unit 9B, 178 Albert Street EAST MELBOURNE VIC 3002",Kiwi Tribeca Fish Burger Bar,4512,Takeaway Food Services,Seats - Outdoor,5,144.98562,-37.81005
2021,660,597955,109256,AAMI Park Olympic Park 60 Olympic Boulevard MELBOURNE VIC 3004,Melbourne (Remainder),Part AAMI Park Olympic Park 60 Olympic Boulevard MELBOURNE VIC 3004,Edwin's Cafe,4511,Cafes and Restaurants,Seats - Indoor,150,144.98246,-37.82485
2021,710,108621,108621,393-401 St Kilda Road MELBOURNE VIC 3004,Melbourne (Remainder),"Shop 1, 397 St Kilda Road MELBOURNE VIC 3004",Giro D’Italia,4511,Cafes and Restaurants,Seats - Outdoor,8,144.97603,-37.83571
2021,732,110468,110468,58 Clarke Street SOUTHBANK VIC 3006,Southbank,"Shop 1, 58 Clarke Street SOUTHBANK VIC 3006",Circolo,4511,Cafes and Restaurants,Seats - Outdoor,8,144.95934,-37.82787
2021,748,110435,110435,Elm Apartments 18-24 Dorcas Street SOUTHBANK VIC 3006,Southbank,20 Dorcas Street SOUTHBANK VIC 3006,Humbaba,4511,Cafes and Restaurants,Seats - Indoor,30,144.96957,-37.83002
2021,752,108653,110733,Theatres 100 St Kilda Road SOUTHBANK VIC 3006,Southbank,Part Ground 100 St Kilda Road SOUTHBANK VIC 3006,Bombini Buzz,4511,Cafes and Restaurants,Seats - Indoor,30,144.96817,-37.82094
2021,753,110606,110380,Southgate 3 Southgate Avenue SOUTHBANK VIC 3006,Southbank,"Restaurant 5, Mid Lvl 3 Southgate Avenue SOUTHBANK VIC 3006",Hophaus,4511,Cafes and Restaurants,Seats - Indoor,140,144.9663,-37.82072
2021,753,110606,110380,Southgate 3 Southgate Avenue SOUTHBANK VIC 3006,Southbank,"Shop 10-12, Mid Lvl 3 3 Southgate Avenue SOUTHBANK VIC 3006",Red Emperor,4511,Cafes and Restaurants,Seats - Outdoor,50,144.9663,-37.82072
2021,784,110642,110597,3 Central Boulevard PORT MELBOURNE VIC 3207,Port Melbourne,3 Central Boulevard PORT MELBOURNE VIC 3207,Portside Deli,4511,Cafes and Restaurants,Seats - Outdoor,8,144.91884,-37.82228
2021,785,110535,110535,263-329 Lorimer Street PORT MELBOURNE VIC 3207,Port Melbourne,"Suite 4, Pier 35 263-329 Lorimer Street PORT MELBOURNE VIC 3207",Pier 35 Bar & Grill,4511,Cafes and Restaurants,Seats - Indoor,90,144.90423,-37.82536
2021,786,602733,110589,1 Phillip Court PORT MELBOURNE VIC 3207,Port Melbourne,"Unit 3, 1 Phillip Court PORT MELBOURNE VIC 3207",Ootoro,4511,Cafes and Restaurants,Seats - Outdoor,30,144.92087,-37.82606
2021,801,110326,110326,4 Riverside Quay SOUTHBANK VIC 3006,Southbank,Part Ground 4 Riverside Quay SOUTHBANK VIC 3006,Soho Restaurant & Bar,4511,Cafes and Restaurants,Seats - Outdoor,60,144.96337,-37.82092
2021,801,110327,110327,6 Riverside Quay SOUTHBANK VIC 3006,Southbank,Part Ground 6 Riverside Quay SOUTHBANK VIC 3006,Asado Bar y Grill,4511,Cafes and Restaurants,Seats - Indoor,86,144.96383,-37.82083
2021,802,575821,575821,Price Waterhouse Coopers 2-50 Southbank Boulevard SOUTHBANK VIC 3006,Southbank,Lobby 2 Southbank Boulevard SOUTHBANK VIC 3006,Upstanding Citizens,4511,Cafes and Restaurants,Seats - Indoor,70,144.96262,-37.82222
2021,804,110542,110484,South Wharf Retail 20-30 Convention Centre Place SOUTH WHARF VIC 3006,Southbank,Shop TG01 39 Dukes Walk SOUTH WHARF VIC 3006,Common Man,4511,Cafes and Restaurants,Seats - Outdoor,59,144.95232,-37.82543
2021,804,110542,110484,South Wharf Retail 20-30 Convention Centre Place SOUTH WHARF VIC 3006,Southbank,Shop TG01 39 Dukes Walk SOUTH WHARF VIC 3006,Common Man,4511,Cafes and Restaurants,Seats - Indoor,79,144.95232,-37.82543
2021,804,623559,110484,Pan Pacific Melbourne 2 Convention Centre Place SOUTH WHARF VIC 3006,Southbank,15 Dukes Walk SOUTH WHARF VIC 3006,Melbourne Public,4520,"Pubs, Taverns and Bars",Seats - Outdoor,100,144.95232,-37.82543
2021,852,101100,101100,Royal Botanic Gardens Victoria Birdwood Avenue MELBOURNE VIC 3004,Melbourne (Remainder),Restaurant Old Observatory Building Royal Botanic Gardens Birdwood Avenue MELBOURNE VIC 3004,Jardin Tan,4511,Cafes and Restaurants,Seats - Indoor,81,144.98128,-37.82952
2021,919,103256,103256,Victorian Comprehensive Cancer Centre 301-327 Grattan Street MELBOURNE VIC 3000,Parkville,303 Grattan Street MELBOURNE VIC 3000,Super 8,4511,Cafes and Restaurants,Seats - Indoor,200,144.95667,-37.80019
2021,920,618951,618951,Royal Womens Hospital 18-22 Flemington Road PARKVILLE VIC 3050,Parkville,"Shop 1, 20 Flemington Road PARKVILLE VIC 3050",Isabella,4511,Cafes and Restaurants,Seats - Indoor,80,144.955,-37.79885
2021,931,110273,110273,Melbourne Zoological Gardens Elliott Avenue PARKVILLE VIC 3052,Parkville,Restaurant Melbourne Zoological Gardens Elliott Avenue PARKVILLE VIC 3052,Lakeside Bistro And Function Centre,4511,Cafes and Restaurants,Seats - Outdoor,240,144.95163,-37.78462
2021,1103,558180,558180,Marvel Stadium 122-148 Harbour Esplanade DOCKLANDS VIC 3008,Docklands,Marvel Stadium 740 Bourke Street DOCKLANDS VIC 3008,Melbourne Stadiums Limited,9113,"Sports and Physical Recreation Venues, Grounds and Facilities Operation",Seats - Indoor,950,144.94756,-37.81674
2021,1103,598609,573403,106-120 Harbour Esplanade DOCKLANDS VIC 3008,Docklands,"Rear Level 4, Concourse 120 Harbour Esplanade DOCKLANDS VIC 3008",Harbour Cafe,4511,Cafes and Restaurants,Seats - Outdoor,20,144.94735,-37.81813
2021,1103,599505,573403,Victoria Point 744-770 Bourke Street DOCKLANDS VIC 3008,Docklands,Shop 9 Level 4 Concourse 744 Bourke Street DOCKLANDS VIC 3008,Katsu House,4511,Cafes and Restaurants,Seats - Indoor,28,144.94735,-37.81813
2021,1105,605910,605910,695-703 Collins Street DOCKLANDS VIC 3008,Docklands,"Shop 1-2, 699 Collins Street DOCKLANDS VIC 3008",Sergy Boy,4511,Cafes and Restaurants,Seats - Indoor,68,144.95147,-37.8202
2021,1105,609487,609487,Lion 737-743 Bourke Street DOCKLANDS VIC 3008,Docklands,Part Ground 737 Bourke Street DOCKLANDS VIC 3008,O-Bento,4512,Takeaway Food Services,Seats - Indoor,62,144.94907,-37.8192
2021,1105,609488,609488,731-735 Bourke Street DOCKLANDS VIC 3008,Docklands,82 Village Street DOCKLANDS VIC 3008,Platform 28,4511,Cafes and Restaurants,Seats - Indoor,370,144.94983,-37.81922
2021,1108,609479,609479,The Gauge Site 821-827 Bourke Street DOCKLANDS VIC 3008,Docklands,"Shop 1, 825 Bourke Street DOCKLANDS VIC 3008",Coffee Gauge,4511,Cafes and Restaurants,Seats - Indoor,68,144.94416,-37.82024
2021,1108,609480,609480,829-843 Bourke Street DOCKLANDS VIC 3008,Docklands,831B Bourke Street DOCKLANDS VIC 3008,Indi Hots Indian Restaurant,4511,Cafes and Restaurants,Seats - Indoor,30,144.94346,-37.82045
2021,1108,611366,611366,Serrata Apartments 813-817 Bourke Street DOCKLANDS VIC 3008,Docklands,817 Bourke Street DOCKLANDS VIC 3008,Tsukino Snizuku,4511,Cafes and Restaurants,Seats - Indoor,20,144.94469,-37.81995
2021,1108,613252,613252,790-814 Collins Street DOCKLANDS VIC 3008,Docklands,"Shop 10, Ground 800 Collins Street DOCKLANDS VIC 3008",Code Black,4512,Takeaway Food Services,Seats - Indoor,8,144.94583,-37.82104
2021,1108,613252,613252,790-814 Collins Street DOCKLANDS VIC 3008,Docklands,"Shop 1, Ground 800 Collins Street DOCKLANDS VIC 3008",Spicy Kitchen Docklands,4511,Cafes and Restaurants,Seats - Indoor,72,144.94583,-37.82104
2021,1108,613252,613252,790-814 Collins Street DOCKLANDS VIC 3008,Docklands,"Shop 10, Ground 800 Collins Street DOCKLANDS VIC 3008",Code Black,4512,Takeaway Food Services,Seats - Outdoor,4,144.94583,-37.82104
2021,1108,667598,667598,839-865 Collins Street DOCKLANDS VIC 3008,Docklands,"Tenancy 1, 859 Collins Street DOCKLANDS VIC 3008",Nourish-D,4511,Cafes and Restaurants,Seats - Outdoor,8,144.944,-37.82163
2021,1109,560004,560004,24-42 Newquay Promenade DOCKLANDS VIC 3008,Docklands,28 Newquay Promenade DOCKLANDS VIC 3008,Solidaire Victoria,4511,Cafes and Restaurants,Seats - Outdoor,60,144.94217,-37.81436
2021,1109,573327,573327,The Nolan 37-43 Caravel Lane DOCKLANDS VIC 3008,Docklands,66 Newquay Promenade DOCKLANDS VIC 3008,Steakhouse Grill 66,4511,Cafes and Restaurants,Seats - Indoor,100,144.94067,-37.81492
2021,1109,573925,573925,55 Newquay Promenade DOCKLANDS VIC 3008,Docklands,55A Newquay Promenade DOCKLANDS VIC 3008,Cargo,4511,Cafes and Restaurants,Seats - Indoor,80,144.94142,-37.81535
2021,1109,573925,573925,55 Newquay Promenade DOCKLANDS VIC 3008,Docklands,55B Newquay Promenade DOCKLANDS VIC 3008,All Smiles,4513,Catering Services,Seats - Indoor,150,144.94142,-37.81535
2021,1110,620312,593737,NW Building 23-37 Star Crescent DOCKLANDS VIC 3008,Docklands,Level 1 14 Star Circus DOCKLANDS VIC 3008,Dohtonbori,4511,Cafes and Restaurants,Seats - Outdoor,18,144.938,-37.81329
2021,1110,620312,593737,NW Building 23-37 Star Crescent DOCKLANDS VIC 3008,Docklands,Ground 11 Star Circus DOCKLANDS VIC 3008,san churro docklands,4511,Cafes and Restaurants,Seats - Indoor,45,144.938,-37.81329
2021,1110,620312,593737,NW Building 23-37 Star Crescent DOCKLANDS VIC 3008,Docklands,Ground 37 Star Crescent DOCKLANDS VIC 3008,Miss Pings Thai Eatery,4511,Cafes and Restaurants,Seats - Indoor,32,144.938,-37.81329
2021,1110,618854,618854,380-392 Docklands Drive DOCKLANDS VIC 3008,Docklands,Lobby 380 Docklands Drive DOCKLANDS VIC 3008,Cafe Bourgeois,4511,Cafes and Restaurants,Seats - Outdoor,16,144.9412,-37.81308
2021,1112,103980,103980,Flinders Wharf Apartments 40-66 Siddeley Street DOCKLANDS VIC 3008,Docklands,"Unit 15, Ground 60 Siddeley Street DOCKLANDS VIC 3008",Perso,4511,Cafes and Restaurants,Seats - Outdoor,24,144.95248,-37.82288
2021,2523,614830,614830,524 Macaulay Road KENSINGTON VIC 3031,Kensington,524 Macaulay Road KENSINGTON VIC 3031,Melba Social,4511,Cafes and Restaurants,Seats - Indoor,80,144.92863,-37.79404
2021,2524,615808,615808,512 Macaulay Road KENSINGTON VIC 3031,Kensington,512 Macaulay Road KENSINGTON VIC 3031,Argi,4511,Cafes and Restaurants,Seats - Outdoor,4,144.92914,-37.79408
2021,2530,616160,616160,The Quiet Man Hotel 265-271 Racecourse Road KENSINGTON VIC 3031,Kensington,The Quiet Man Hotel 265-271 Racecourse Road KENSINGTON VIC 3031,The Quiet Man Irish Pub,4520,"Pubs, Taverns and Bars",Seats - Outdoor,81,144.93237,-37.78861
2020,1,611394,611394,545-557 Flinders Street MELBOURNE VIC 3000,Melbourne (CBD),551 Flinders Street MELBOURNE VIC 3000,Nandos Northbank,4511,Cafes and Restaurants,Seats - Indoor,60,144.95651,-37.82098
2020,6,578319,573333,Alfred Deakin Building Federation Square 2 Swanston Street MELBOURNE VIC 3000,Melbourne (CBD),"Tenancy 22, Alfred Deakin Building Federation Square 2 Swanston Street MELBOURNE VIC 3000",Chocolate Buddha,4511,Cafes and Restaurants,Seats - Indoor,93,144.96994,-37.81778
2020,11,103957,103957,517-537 Flinders Lane MELBOURNE VIC 3000,Melbourne (CBD),"Shop G1, Ground 517 Flinders Lane MELBOURNE VIC 3000",Altius Coffee Brewers,4512,Takeaway Food Services,Seats - Outdoor,5,144.95649,-37.81988
2020,11,103957,103957,517-537 Flinders Lane MELBOURNE VIC 3000,Melbourne (CBD),18 Katherine Place MELBOURNE VIC 3000,Delhi Streets,4511,Cafes and Restaurants,Seats - Indoor,28,144.95649,-37.81988
2020,11,103986,103986,556-560 Flinders Street MELBOURNE VIC 3000,Melbourne (CBD),"Ground, Level 2 - 27 560 Flinders Street MELBOURNE VIC 3000",Punthill Melbourne Northbank / Mini Bar,4400,Accommodation,Seats - Indoor,18,144.95577,-37.82061
2020,11,103990,103990,524-528 Flinders Street MELBOURNE VIC 3000,Melbourne (CBD),Rear Ground 524 Flinders Street MELBOURNE VIC 3000,Stand Up Cafe,4512,Takeaway Food Services,Seats - Indoor,2,144.95676,-37.82027
2020,12,110091,110091,15-33 William Street MELBOURNE VIC 3000,Melbourne (CBD),"Shop 3-4, 15 William Street MELBOURNE VIC 3000",Hudson's Coffee,4511,Cafes and Restaurants,Seats - Outdoor,10,144.9592,-37.81929
2020,12,110091,110091,15-33 William Street MELBOURNE VIC 3000,Melbourne (CBD),"Shop 2, 15 William Street MELBOURNE VIC 3000",Kobab,4512,Takeaway Food Services,Seats - Indoor,12,144.9592,-37.81929
2020,15,103943,103943,Punt Hill Apartments 267-275 Flinders Lane MELBOURNE VIC 3000,Melbourne (CBD),23-25 Degraves Street MELBOURNE VIC 3000,Degraves Espresso,4511,Cafes and Restaurants,Seats - Indoor,31,144.96548,-37.8171
2020,15,103943,103943,Punt Hill Apartments 267-275 Flinders Lane MELBOURNE VIC 3000,Melbourne (CBD),27-31 Degraves Street MELBOURNE VIC 3000,The Quarter,4511,Cafes and Restaurants,Seats - Outdoor,28,144.96548,-37.8171
2020,16,104019,104019,164-170 Flinders Street MELBOURNE VIC 3000,Melbourne (CBD),"Shop 1-2, 170 Flinders Street MELBOURNE VIC 3000",Nando's,4511,Cafes and Restaurants,Seats - Indoor,60,144.96909,-37.81671
2020,21,579252,579252,559-587 Collins Street MELBOURNE VIC 3000,Melbourne (CBD),"Tenancy 1-2, 567 Collins Street MELBOURNE VIC 3000",Buddabah,4511,Cafes and Restaurants,Seats - Indoor,26,144.95572,-37.81902
2020,21,579252,579252,559-587 Collins Street MELBOURNE VIC 3000,Melbourne (CBD),"Tenancy 5, 567 Collins Street MELBOURNE VIC 3000",Earl Canteen,4511,Cafes and Restaurants,Seats - Indoor,10,144.95572,-37.81902
2020,21,579252,579252,559-587 Collins Street MELBOURNE VIC 3000,Melbourne (CBD),"Tenancy 4, 567 Collins Street MELBOURNE VIC 3000",Pho Nom,4511,Cafes and Restaurants,Seats - Indoor,16,144.95572,-37.81902
2020,21,606461,606461,607-623 Collins Street MELBOURNE VIC 3000,Melbourne (CBD),Shop 607 Collins Street MELBOURNE VIC 3000,Krispy Kreme,1174,Bakery Product Manufacturing (Non-factory based),Seats - Outdoor,12,144.95469,-37.81929
2020,24,102091,102091,351-357 Collins Street MELBOURNE VIC 3000,Melbourne (CBD),"Tenancy 9, 332-340 Flinders Lane MELBOURNE VIC 3000",Little Bean Bambini,4512,Takeaway Food Services,Seats - Indoor,8,144.96279,-37.8173
2020,25,101789,101789,252-254 Flinders Lane MELBOURNE VIC 3000,Melbourne (CBD),24 Centre Place MELBOURNE VIC 3000,Aix Cafe Creperie Salon,4511,Cafes and Restaurants,Seats - Outdoor,8,144.9656,-37.8166
2020,25,102079,102079,221-231 Collins Street MELBOURNE VIC 3000,Melbourne (CBD),"Shop 6, Ground 227 Collins Street MELBOURNE VIC 3000",Three Drops Espresso,4511,Cafes and Restaurants,Seats - Indoor,6,144.96633,-37.81584
2020,31,102112,102112,568-580 Collins Street MELBOURNE VIC 3000,Melbourne (CBD),"Shop 2, 576 Collins Street MELBOURNE VIC 3000",Miss Siam,4512,Takeaway Food Services,Seats - Indoor,12,144.95542,-37.81837
2020,32,102118,102118,480-490 Collins Street MELBOURNE VIC 3000,Melbourne (CBD),"Unit 15-16 Rear 480 Collins Street, MELBOURNE VIC 3000",Yuzu Cafe & Cuisine,4511,Cafes and Restaurants,Seats - Indoor,120,144.95795,-37.81765
2020,33,102123,102123,446-452 Collins Street MELBOURNE VIC 3000,Melbourne (CBD),"Unit 2, Ground 446-452 Collins Street MELBOURNE VIC 3000",Macchiato On Collins,4511,Cafes and Restaurants,Seats - Outdoor,6,144.95944,-37.8173
2020,33,105937,105937,435-443 Little Collins Street MELBOURNE VIC 3000,Melbourne (CBD),23 Bank Place MELBOURNE VIC 3000,Syracuse Wine Bar & Restaurant,4511,Cafes and Restaurants,Seats - Outdoor,20,144.9601,-37.8164
2020,34,102133,102133,360 Collins Street MELBOURNE VIC 3000,Melbourne (CBD),"Shop 7, 360 Collins Street MELBOURNE VIC 3000",Koi Koi,4511,Cafes and Restaurants,Seats - Indoor,72,144.96217,-37.81617
2020,34,102133,102133,360 Collins Street MELBOURNE VIC 3000,Melbourne (CBD),"Shop 8A, 360 Collins Street MELBOURNE VIC 3000",Code Black,4511,Cafes and Restaurants,Seats - Indoor,32,144.96217,-37.81617
2020,35,102141,102141,280-292 Collins Street MELBOURNE VIC 3000,Melbourne (CBD),"Shop 22A, Block Arcade MELBOURNE VIC 3000",Barbarella Gelato & Wine,4511,Cafes and Restaurants,Seats - Indoor,21,144.96434,-37.81553
2020,35,109270,109270,123 Swanston Street MELBOURNE VIC 3000,Melbourne (CBD),Mezz & Level 1-3 123 Swanston Street MELBOURNE VIC 3000,Delhi Rocks,4511,Cafes and Restaurants,Seats - Indoor,100,144.96589,-37.81483
2020,38,102172,102172,8 Collins Street MELBOURNE VIC 3000,Melbourne (CBD),Part Ground 8 Collins Street MELBOURNE VIC 3000,Market Lane Coffee,4511,Cafes and Restaurants,Seats - Outdoor,10,144.97326,-37.81314
2020,41,101160,101160,621-633 Bourke Street MELBOURNE VIC 3000,Melbourne (CBD),621-633 Bourke Street MELBOURNE VIC 3000,Royal Melbourne Hotel,4520,"Pubs, Taverns and Bars",Seats - Outdoor,72,144.95523,-37.81687
2020,42,110095,101155,St James 555 Bourke Street MELBOURNE VIC 3000,Melbourne (CBD),"Shop 8, 555 Bourke Street MELBOURNE VIC 3000",Famish'd,4511,Cafes and Restaurants,Seats - Indoor,32,144.95781,-37.81637
2020,42,110095,101155,St James 555 Bourke Street MELBOURNE VIC 3000,Melbourne (CBD),"Shop 11, 555 Bourke Street MELBOURNE VIC 3000",Spin Coffee,4511,Cafes and Restaurants,Seats - Indoor,70,144.95781,-37.81637
2020,42,110095,101155,St James 555 Bourke Street MELBOURNE VIC 3000,Melbourne (CBD),"Shop 9, 555 Bourke Street MELBOURNE VIC 3000",Pok Pok Junior,4511,Cafes and Restaurants,Seats - Outdoor,40,144.95781,-37.81637
